date,px,CF,g,erpb,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21
736666,2191.95,19.6178274364875,0.00824425075,0.00961422926800643,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375,0.00765375
736673,2259.53,19.6178274364875,0.00824425075,0.00911583970104032,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225,0.00788225
736680,2258.07,19.6178274364875,0.00824425075,0.00906849966945075,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525,0.00793525
736687,2263.79,19.6178274364875,0.00824425075,0.00919711672698733,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845,0.0077845
736694,2238.83,19.6178274364875,0.00824425075,0.00941627682725651,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275,0.00766275
736701,2276.98,20.6987065591942,0.00847935575,0.0101248575531228,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522
736708,2274.64,20.6987065591942,0.00847935575,0.0101847884759146,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715,0.0074715
736715,2271.31,20.6987065591942,0.00847935575,0.0100477429079285,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622,0.007622
736722,2294.69,20.6987065591942,0.00847935575,0.00992910444183836,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647,0.007647
736729,2297.42,20.6987065591942,0.00847935575,0.0098397948711335,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255,0.0077255
736736,2316.1,20.6987065591942,0.00847935575,0.00997801420847525,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514,0.007514
736743,2351.16,20.6987065591942,0.00847935575,0.00979986935421009,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775,0.00755775
736750,2367.34,20.6987065591942,0.00847935575,0.00991943930609018,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775,0.0073775
736757,2383.12,20.6987065591942,0.00847935575,0.00956030304416669,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825,0.00767825
736764,2372.6,20.6987065591942,0.00847935575,0.00936564092477641,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175,0.00791175
736771,2378.25,20.6987065591942,0.00847935575,0.00948248946414887,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774
736778,2343.98,20.6987065591942,0.00847935575,0.00985131495002496,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335,0.0075335
736785,2362.72,21.8306414346787,0.00858816225,0.0103833863668405,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375,0.00752375
736792,2355.54,21.8306414346787,0.00858816225,0.0104160418425102,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195,0.0075195
736799,2328.95,21.8306414346787,0.00858816225,0.0108115123918413,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075,0.00723075
736806,2348.69,21.8306414346787,0.00858816225,0.0107090536566315,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375,0.00725375
736813,2384.2,21.8306414346787,0.00858816225,0.0104461788280309,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377,0.007377
736820,2399.29,21.8306414346787,0.00858816225,0.0103070964786015,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458,0.007458
736827,2390.9,21.8306414346787,0.00858816225,0.0103250496147335,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225,0.00747225
736834,2381.73,21.8306414346787,0.00858816225,0.0105912561062899,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415,0.0072415
736841,2415.82,21.8306414346787,0.00858816225,0.0104223042495452,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728,0.00728
736848,2439.07,21.8306414346787,0.00858816225,0.0105904253155706,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025,0.007025
736855,2431.77,21.8306414346787,0.00858816225,0.0105035245150749,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139
736862,2433.15,21.8306414346787,0.00858816225,0.0106993891884712,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938,0.006938
736869,2438.3,21.8306414346787,0.00858816225,0.0108295260691942,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875,0.00678875
736876,2423.41,22.6691038144233,0.00931226725,0.0116665935494958,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087,0.007087
736883,2425.18,22.6691038144233,0.00931226725,0.0114244528661032,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225,0.00732225
736890,2459.27,22.6691038144233,0.00931226725,0.0113171742569416,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875,0.00729875
736897,2472.54,22.6691038144233,0.00931226725,0.0115442419895234,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175,0.00702175
736904,2472.1,22.6691038144233,0.00931226725,0.0113293890260047,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825,0.00723825
736911,2476.83,22.6691038144233,0.00931226725,0.0114449640509355,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105,0.007105
736918,2441.32,22.6691038144233,0.00931226725,0.0117205801370698,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375,0.00696375
736925,2425.55,22.6691038144233,0.00931226725,0.0118047637116112,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405,0.0069405
736932,2443.05,22.6691038144233,0.00931226725,0.0118104434866555,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725,0.00686725
736939,2476.55,22.6691038144233,0.00931226725,0.0116085084696245,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425,0.0069425
736946,2461.43,22.6691038144233,0.00931226725,0.0119347599381777,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673,0.006673
736953,2500.23,22.6691038144233,0.00931226725,0.0115385071629125,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925,0.006925
736960,2502.22,22.6691038144233,0.00931226725,0.0115059792387385,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025,0.00695025
736967,2519.36,22.6691038144233,0.00931226725,0.0112437699838138,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025,0.00715025
736974,2549.33,23.6271564963896,0.0092631105,0.0113829475700602,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234,0.007234
736981,2553.17,23.6271564963896,0.0092631105,0.0115903792806987,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125,0.0070125
736988,2575.21,23.6271564963896,0.0092631105,0.0112806946330674,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225,0.00724225
736995,2581.07,23.6271564963896,0.0092631105,0.0112071713256717,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475,0.00729475
737002,2587.84,23.6271564963896,0.0092631105,0.0114455018448345,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225,0.00703225
737009,2582.3,23.6271564963896,0.0092631105,0.0112982706993635,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925,0.00719925
737016,2578.85,23.6271564963896,0.0092631105,0.0115653745451428,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445,0.0069445
737023,2602.42,23.6271564963896,0.0092631105,0.0115166270222433,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095,0.0069095
737030,2642.22,23.6271564963896,0.0092631105,0.0113843536715816,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375,0.00690375
737037,2651.5,23.6271564963896,0.0092631105,0.0113352670464139,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125,0.00692125
737044,2675.81,23.6271564963896,0.0092631105,0.0114565610534087,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825,0.00671825
737051,2683.34,23.6271564963896,0.0092631105,0.0110725530018136,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725,0.00707725
737058,2673.61,23.6271564963896,0.0092631105,0.0113323941129115,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975,0.00684975
737065,2743.15,24.9899889025439,0.00914834675,0.011315398606006,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625,0.00702625
737072,2786.24,24.9899889025439,0.00914834675,0.0110767215584526,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275,0.00712275
737079,2810.3,24.9899889025439,0.00914834675,0.0107892315883813,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275,0.00733275
737086,2872.87,24.9899889025439,0.00914834675,0.0106480392844004,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785,0.0072785
737093,2762.13,24.9899889025439,0.00914834675,0.0105614767534043,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717,0.007717
737100,2619.55,24.9899889025439,0.00914834675,0.0108764223875343,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899,0.007899
737107,2732.22,24.9899889025439,0.00914834675,0.0105494255819765,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829,0.007829
737114,2747.3,24.9899889025439,0.00914834675,0.0104390114430816,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875,0.00788875
737121,2691.25,24.9899889025439,0.00914834675,0.0106694388489514,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495,0.0078495
737128,2786.57,24.9899889025439,0.00914834675,0.0103033996775428,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895,0.007895
737135,2752.01,24.9899889025439,0.00914834675,0.0106195510920274,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925,0.0076925
737142,2588.26,24.9899889025439,0.00914834675,0.0112398060571419,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652,0.007652
737149,2640.87,24.9899889025439,0.00914834675,0.0112634520708992,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425,0.00743425
737156,2604.47,25.5252989562269,0.00894251575,0.0112852307588757,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455,0.0075455
737163,2656.3,25.5252989562269,0.00894251575,0.0110702908861542,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675,0.0075675
737170,2670.14,25.5252989562269,0.00894251575,0.0107247878627605,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275,0.00786275
737177,2669.91,25.5252989562269,0.00894251575,0.0107771187353689,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125,0.00781125
737184,2663.42,25.5252989562269,0.00894251575,0.0108066229464491,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525,0.00780525
737191,2727.72,25.5252989562269,0.00894251575,0.0106236891160956,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025,0.00776025
737198,2712.97,25.5252989562269,0.00894251575,0.0104417706806356,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935,0.0079935
737205,2721.33,25.5252989562269,0.00894251575,0.0106761086785189,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773,0.00773
737212,2734.62,25.5252989562269,0.00894251575,0.0107336164931257,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265,0.0076265
737219,2779.03,25.5252989562269,0.00894251575,0.0104856195035278,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724,0.007724
737226,2779.66,25.5252989562269,0.00894251575,0.0105912691475977,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625,0.00761625
737233,2754.88,25.5252989562269,0.00894251575,0.0106923573634882,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985,0.0075985
737240,2718.37,25.5252989562269,0.00894251575,0.0109439134696505,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725,0.0074725
737247,2759.82,26.4196497261083,0.00878012025,0.0111138831811573,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325,0.00732325
737254,2801.31,26.4196497261083,0.00878012025,0.010965353860406,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875,0.00732875
737261,2801.83,26.4196497261083,0.00878012025,0.0107278381317653,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645,0.0075645
737268,2818.82,26.4196497261083,0.00878012025,0.0105295047150125,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055,0.0077055
737275,2840.35,26.4196497261083,0.00878012025,0.0104418362014378,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215,0.0077215
737282,2833.28,26.4196497261083,0.00878012025,0.0106110005257463,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575,0.00757575
737289,2850.13,26.4196497261083,0.00878012025,0.0105813884237908,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975,0.00754975
737296,2874.69,26.4196497261083,0.00878012025,0.0106539977203242,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725,0.00739725
